////////////////////////////////////////////////////////////////////////
// Model: NG1171_example // NG1171 worked example [OD]
// D8.5 Figure 6
////////////////////////////////////////////////////////////////////////

ngo:000-0432-0000	crm:P2_has_type	rrr:RCL182.Art_History
aat:300015050	crm:P1i_identifies	oil paint (paint)
N9c9be306d6e7488ca6c5cb74ca30b80e	crm:P2_has_type	crm:E42_Identifier
Nd00d74a7f4af4a41ad10da1d3d33d7cb	crm:P2_has_type	aat:300015050
Ne728d6fa06df4fe29c18b37694a05d46	crm:P2_has_type	crm:E54_Dimension
ngo:ZGSO-VAD2-9Z05-06C8	crm:P1i_identifies	rrr:The_National_Gallery_Collection
N4a3e9d0c88cf435582186933cd05d322	crm:P2_has_type	crm:E53_Place
N853cd040a1024753b26ac998f5f96d53	crm:P2_has_type	aat:300417209
N8f4153f3fff742d0a87409e4e752377f	crm:P1i_identifies	rrr:London
ngo:3HNU-DJRH-U3CC-2VTB	crm:P3_has_note	The National Gallery in London, founded in 1824, houses a rich collection of over 2,500 paintings dating from the mid-13th century to 1900 in its home on Trafalgar Square.
ngo:3HNU-DJRH-U3CC-2VTB	crm:P2_has_type	crm:E74_Group
N4a3e9d0c88cf435582186933cd05d322	crm:P1i_identifies	rrr:London
ngo:Y4N0-JNGT-MOPV-GWNH	crm:P2_has_type	crm:E12_Production
ngo:3HNU-DJRH-U3CC-2VTB	crm:P48_has_preferred_identifier	N9c9be306d6e7488ca6c5cb74ca30b80e
ngo:86O6-Z6YG-YL6M-10CR	crm:P1i_identifies	rrr:Room_8
ngo:000-0432-0000	crm:P102_has_title	Ne05bfeca19ef4f92852e1757751a2c20
ngo:3HNU-DJRH-U3CC-2VTB	crm:P2_has_type	crm:E53_Place
aat:300404387	crm:P1i_identifies	creating (artistic activity)@en
Nd00d74a7f4af4a41ad10da1d3d33d7cb	crm:P2_has_type	aat:300163343
Nea88fcab917e4a87b923d1addd056a83	crm:P82a_begin_of_the_begin	1505-01-01
ngo:000-0432-0000	crm:P102_has_title	N853cd040a1024753b26ac998f5f96d53
